"id";"familia";"genero";"especie";"tipo";"infranome";"autor"
"32709";"SAPINDACEAE";"Cupania";"furfuracea";"";"";"Radlk."
"20913";"SAPINDACEAE";"Melicoccus";"espiritosantensis";"";"";"Acev.-Rodr."
"111865";"SAPINDACEAE";"Paullinia";"riodocensis";"";"";"Somner"
"20929";"SAPINDACEAE";"Paullinia";"uloptera";"";"";"Radlk."
"103575";"SAPINDACEAE";"Serjania";"divaricocca";"";"";"Somner & Acev.-Rodr."
"103518";"SAPINDACEAE";"Serjania";"hatschbachii";"";"";"Ferrucci"
"108591";"SAPINDACEAE";"Urvillea";"glabra";"";"";"Cambess."
"14458";"SAPOTACEAE";"Chrysophyllum";"imperiale";"";"";"(Linden ex K.Koch & Fintelm.) Benth. & Hook."
"14460";"SAPOTACEAE";"Chrysophyllum";"januariense";"";"";"Eichler"
"14466";"SAPOTACEAE";"Chrysophyllum";"splendens";"";"";"Spreng."
"14474";"SAPOTACEAE";"Manilkara";"bella";"";"";"Monach."
"14476";"SAPOTACEAE";"Manilkara";"decrescens";"";"";"T.D.Penn."
"14479";"SAPOTACEAE";"Manilkara";"maxima";"";"";"T.D.Penn."
"14480";"SAPOTACEAE";"Manilkara";"multifida";"";"";"T.D.Penn."
"14495";"SAPOTACEAE";"Pouteria";"bapeba";"";"";"T.D.Penn."
"14500";"SAPOTACEAE";"Pouteria";"coelomatica";"";"";"Rizzini"
"14507";"SAPOTACEAE";"Pouteria";"macahensis";"";"";"T.D.Penn."
"14510";"SAPOTACEAE";"Pouteria";"oxypetala";"";"";"T.D.Penn."
"14511";"SAPOTACEAE";"Pouteria";"pachycalyx";"";"";"T.D.Penn."
"14524";"SAPOTACEAE";"Pradosia";"kuhlmannii";"";"";"Toledo"
"92094";"SELAGINELLACEAE";"Selaginella";"mendoncae";"";"";"Hieron."
"92124";"SELAGINELLACEAE";"Selaginella";"valida";"";"";"Alston"
"1357";"SIMAROUBACEAE";"Simaba";"insignis";"";"";"A.St.-Hil. & Tul."
"1375";"SIMAROUBACEAE";"Simaba";"suaveolens";"";"";"A.St.-Hil."
"14562";"SMILACACEAE";"Smilax";"muscosa";"";"";"Toledo"
"14566";"SMILACACEAE";"Smilax";"spicata";"";"";"Vell."
"14610";"SOLANACEAE";"Calibrachoa";"eglandulata";"";"";"Stehmann & Semir"
"111827";"SOLANACEAE";"Calibrachoa";"elegans";"";"";"(Miers) Stehmann & Semir"
"14621";"SOLANACEAE";"Calibrachoa";"spathulata";"";"";"(L.B.Sm. & Downs) Stehmann & Semir"
"14682";"SOLANACEAE";"Nicotiana";"mutabilis";"";"";"Stehmann & Semir"
"14689";"SOLANACEAE";"Petunia";"bonjardinensis";"";"";"T.Ando & Hashim."
"14692";"SOLANACEAE";"Petunia";"mantiqueirensis";"";"";"T.Ando & Hashim."
"14693";"SOLANACEAE";"Petunia";"reitzii";"";"";"L.B.Sm. & Downs"
"14694";"SOLANACEAE";"Petunia";"saxicola";"";"";"L.B.Sm. & Downs"
"14708";"SOLANACEAE";"Schwenckia";"nova-veneciana";"";"";"Carvalho"
"14712";"SOLANACEAE";"Sessea";"brasiliensis";"";"";"Toledo"
"14735";"SOLANACEAE";"Solanum";"bahianum";"";"";"S.Knapp"
"14771";"SOLANACEAE";"Solanum";"gertii";"";"";"S.Knapp"
"14776";"SOLANACEAE";"Solanum";"graveolens";"";"";"Bunbury"
"14799";"SOLANACEAE";"Solanum";"latiflorum";"";"";"Bohs"
"14823";"SOLANACEAE";"Solanum";"paralum";"";"";"Bohs"
"14862";"SOLANACEAE";"Solanum";"sooretamum";"";"";"Carvalho"
"14863";"SOLANACEAE";"Solanum";"spissifolium";"";"";"Sendtn."
"14884";"SOLANACEAE";"Solanum";"viscosissimum";"";"";"Sendtn."
"14886";"SOLANACEAE";"Solanum";"warmingii";"";"";"Hiern"
"14830";"SOLANACEAE";"Solanum";"pinetorum";"";"";"(L.B.Sm. & Downs) Bohs"
"14901";"SYMPLOCACEAE";"Symplocos";"corymboclados";"";"";"Brand"
"14902";"SYMPLOCACEAE";"Symplocos";"falcata";"";"";"Brand"
"14906";"SYMPLOCACEAE";"Symplocos";"itatiaiae";"";"";"Wawra"
"14910";"SYMPLOCACEAE";"Symplocos";"neglecta";"";"";"Brand"
"14913";"SYMPLOCACEAE";"Symplocos";"organensis";"";"";"Brand"
"92164";"THELYPTERIDACEAE";"Thelypteris";"araucariensis";"";"";"Ponce"
"92187";"THELYPTERIDACEAE";"Thelypteris";"cutiataensis";"";"";"(Brade) Salino"
"92210";"THELYPTERIDACEAE";"Thelypteris";"hatschbachii";"";"";"A.R.Sm."
"92231";"THELYPTERIDACEAE";"Thelypteris";"littoralis";"";"";"Salino"
"92242";"THELYPTERIDACEAE";"Thelypteris";"montana";"";"";"Salino"
"92247";"THELYPTERIDACEAE";"Thelypteris";"novaeana";"";"";"(Brade) Ponce"
"14974";"TRIGONIACEAE";"Trigoniodendron";"spiritusanctense";"";"";"E.F.Guim. & Miguel"
"110694";"TRIURIDACEAE";"Sciaphila";"schwackeana";"";"";"Johow"
"15044";"URTICACEAE";"Coussapoa";"curranii";"";"";"S.F.Blake"
"15060";"URTICACEAE";"Pilea";"aparadensis";"";"";"P.Brack"
"15062";"URTICACEAE";"Pilea";"flammula";"";"";"P.Brack"
"15090";"VALERIANACEAE";"Valeriana";"glaziovii";"";"";"Taub."
"15091";"VALERIANACEAE";"Valeriana";"glechomifolia";"";"";"F.G.Mey."
"15092";"VALERIANACEAE";"Valeriana";"organensis";"";"";"Gardner"
"15094";"VALERIANACEAE";"Valeriana";"reitziana";"";"";"Borsini"
"15097";"VALERIANACEAE";"Valeriana";"tajuvensis";"";"";"Sobral"
"33000";"VELLOZIACEAE";"Barbacenia";"exscapa";"";"";"Mart."
"39584";"VELLOZIACEAE";"Barbacenia";"gounelleana";"";"";"Beauverd"
"15112";"VELLOZIACEAE";"Barbacenia";"spectabilis";"";"";"L.B.Sm. & Ayensu"
"15120";"VELLOZIACEAE";"Vellozia";"pulchra";"";"";"L.B.Sm."
"15127";"VERBENACEAE";"Aloysia";"hatschbachii";"";"";"Moldenke"
"39650";"VERBENACEAE";"Citharexylum";"obtusifolium";"";"";"Kuhlm."
"15204";"VERBENACEAE";"Verbena";"caniuensis";"";"";"Moldenke"
"15246";"VIOLACEAE";"Rinorea";"ramiziana";"";"";"Glaz. ex Hekking"
"15251";"VIOLACEAE";"Viola";"gracillima";"";"";"A.St.-Hil."
"15259";"VITACEAE";"Cissus";"nobilis";"";"";"Kuhlm."
"15260";"VITACEAE";"Cissus";"paucinervia";"";"";"Lombardi"
"15264";"VITACEAE";"Cissus";"serroniana";"";"";"(Glaz.) Lombardi"
"15265";"VITACEAE";"Cissus";"stipulata";"";"";"Vell."
"102303";"VOCHYSIACEAE";"Callisthene";"inundata";"";"";"Bueno et al."
"15280";"VOCHYSIACEAE";"Erisma";"arietinum";"";"";"M.L.Kawas."
"15291";"VOCHYSIACEAE";"Qualea";"magna";"";"";"Kuhlm."
"15298";"VOCHYSIACEAE";"Vochysia";"angelica";"";"";"M.C.Vianna & Fontella"
"15314";"VOCHYSIACEAE";"Vochysia";"riedeliana";"";"";"Stafleu"
"103671";"VOCHYSIACEAE";"Vochysia";"santaluciae";"";"";"M.C.Vianna & Fontella"
"15324";"WINTERACEAE";"Drimys";"angustifolia";"";"";"Miers"
"39839";"XYRIDACEAE";"Xyris";"fusca";"";"";"L.A.Nilsson"
"39840";"XYRIDACEAE";"Xyris";"hatschbachii";"";"";"L.B.Sm. & Downs"
"39846";"XYRIDACEAE";"Xyris";"lucida";"";"";"Malme"
"39851";"XYRIDACEAE";"Xyris";"neglecta";"";"";"L.A.Nilsson"
"39861";"XYRIDACEAE";"Xyris";"reitzii";"";"";"L.B.Sm. & Downs"
"39867";"XYRIDACEAE";"Xyris";"stenophylla";"";"";"L.A.Nilsson"
"110712";"ZINGIBERACEAE";"Renealmia";"brasiliensis";"";"";"K.Schum."
"110269";"ANNONACEAE";"Bocagea";"viridis";"";"";"A.St.-Hil."
"4691";"APOCYNACEAE";"Marsdenia";"otoniense";"";"";"Fontella & Morillo"
"4780";"APOCYNACEAE";"Oxypetalum";"mexiae";"";"";"Malme"
"26797";"ASTERACEAE";"Aspilia";"belo-horizontinae";"";"";"J.U.Santos"
"26800";"ASTERACEAE";"Aspilia";"caudata";"";"";"J.U.Santos"
"26806";"ASTERACEAE";"Aspilia";"diniz-cruzeanae";"";"";"J.U.Santos"
"26828";"ASTERACEAE";"Aspilia";"ovatifolia";"";"";"(DC.) Baker"
"5157";"ASTERACEAE";"Baccharis";"arassatubaensis";"";"";"Malag."
"109717";"ASTERACEAE";"Lepidaploa";"gnaphalioides";"";"";"(Sch.Bip. ex Baker) H.Rob."
"27253";"ASTERACEAE";"Lychnophora";"reticulata";"";"";"Gardner"
"5346";"ASTERACEAE";"Mikania";"additicia";"";"";"B.L.Rob."
"5713";"BEGONIACEAE";"Begonia";"santoslimae";"";"";"Brade"
"6023";"BROMELIACEAE";"Cryptanthus";"minarum";"";"";"L.B.Sm."
"6282";"BROMELIACEAE";"Orthophytum";"duartei";"";"";"L.B.Sm."
"6508";"BROMELIACEAE";"Vriesea";"monacorum";"";"";"L.B. Smith"
"29752";"FABACEAE";"Lupinus";"laevigatus";"";"";"Benth."
"100964";"FABACEAE";"Mimosa";"myuros";"";"";"Barneby"
"100972";"FABACEAE";"Mimosa";"psittacina";"";"";"Barneby"
"31360";"FABACEAE";"Mimosa";"thomista";"";"";"Barneby"
"9980";"MELASTOMATACEAE";"Trembleya";"calycina";"";"";"Trembleya"
"105008";"MELASTOMATACEAE";"Trembleya";"pityoides";"";"";"Cham."
"10900";"NYCTAGINACEAE";"Andradaea";"floribunda";"";"";"Allemão"
"19923";"OCHNACEAE";"Ouratea";"cuspidata";"";"";"(A.St.-Hil.) Engl."
"11224";"ORCHIDACEAE";"Brasilidium";"marshallianum";"";"";"(Rchb.f.) Campacci"
"11720";"ORCHIDACEAE";"Hadrolaelia";"crispa";"";"";"(Lindl.) Chiron & V.P.Castro"
"12169";"ORCHIDACEAE";"Rodriguezia";"venusta";"";"";"Rchb.f."
"12255";"ORCHIDACEAE";"Specklinia";"gomesferreirae";"";"";"(Pabst) Luer"
"12708";"PIPERACEAE";"Peperomia";"rufispica";"";"";"Yunck."
"12832";"PIPERACEAE";"Piper";"pubisubmarginalum";"";"";"Yunck."
"12844";"PIPERACEAE";"Piper";"sampaioi";"";"";"Yunck."
"105806";"ASPLENIACEAE";"Asplenium";"trindadense";"";"";"(Brade) Sylvestre"
